link,Loại hình nhà ở,Số phòng ngủ,Hướng nhà,Giá(tỷ đồng),Giá/m²(triệu đồng),Diện tích,Vị trí,Ngày
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126347793.htm#px=SR-special_display_ad-[PO-1][PL-default],Nhà biệt thự,5,Chưa xác định,118.0,562.0,210.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126347792.htm,"Nhà ngõ, hẻm",6,Chưa xác định,5.2,144.0,36.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126347785.htm,"Nhà ngõ, hẻm",2,Chưa xác định,5.15,147.0,35.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126347641.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.28,192.0,38.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/126347640.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,10.5,162.0,65.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126347621.htm,Đất thổ cư,0,Chưa xác định,3.65,45.0,81.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126259344.htm#px=SR-special_display_ad-[PO-1][PL-default],"Căn hộ dịch vụ, mini",2,Chưa xác định,2.55,36.0,70.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126022452.htm,Nhà phố liền kề,4,Tây Bắc,26.5,282.0,94.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126327300.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,17.0,166.0,102.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/126347477.htm,Đất thổ cư,0,Chưa xác định,2.4,73.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347435.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,6.5,181.0,36.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126347409.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.4,168.0,50.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126327178.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Tây,6.65,202.0,33.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347321.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.0,229.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347322.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.0,305.0,26.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126335801.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.9,246.0,28.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347320.htm,"Nhà ngõ, hẻm",2,Chưa xác định,6.5,310.0,21.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347283.htm,"Nhà ngõ, hẻm",4,Chưa xác định,5.3,139.0,38.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126347211.htm,"Nhà ngõ, hẻm",3,Chưa xác định,4.95,248.0,20.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126093347.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.78,170.0,34.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347076.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,5.0,143.0,35.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125231926.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,14.7,294.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/126347034.htm,"Căn hộ dịch vụ, mini",1,Chưa xác định,1.25,35.0,36.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125687338.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,14.8,322.0,46.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125067853.htm,Đất thổ cư,0,Chưa xác định,5.5,37.0,147.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124621212.htm,Đất thổ cư,0,Chưa xác định,3.9,49.0,80.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124226149.htm,"Nhà ngõ, hẻm",1,Chưa xác định,2.18,57.0,38.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125290202.htm,Đất thổ cư,0,Chưa xác định,4.08,82.0,50.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125288534.htm,"Nhà ngõ, hẻm",1,Chưa xác định,3.35,32.0,104.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124920973.htm,"Nhà ngõ, hẻm",2,Chưa xác định,3.2,49.0,65.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125241732.htm,"Nhà ngõ, hẻm",2,Chưa xác định,5.6,60.0,93.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126346859.htm,Đất thổ cư,0,Chưa xác định,4.05,92.0,44.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/126346834.htm,Chung cư,3,Chưa xác định,4.2,55.0,77.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/116920305.htm,"Nhà mặt phố, mặt tiền",2,Chưa xác định,19.0,218.0,87.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124159657.htm,"Nhà mặt phố, mặt tiền",4,Tây,16.0,381.0,42.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126235918.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,6.1,203.0,30.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126346733.htm,"Nhà ngõ, hẻm",4,Chưa xác định,9.2,200.0,46.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126346451.htm,Đất thổ cư,0,Chưa xác định,26.652,60.0,444.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125645939.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.85,90.0,65.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/126346413.htm,Đất thổ cư,0,Chưa xác định,5.98,91.0,66.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126346409.htm,"Nhà ngõ, hẻm",2,Chưa xác định,2.715,88.0,31.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126235817.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",2,Chưa xác định,5.5,262.0,21.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125954560.htm,"Nhà ngõ, hẻm",6,Chưa xác định,6.0,143.0,42.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126305832.htm,"Căn hộ dịch vụ, mini",10,Chưa xác định,14.1,201.0,70.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126346209.htm,"Nhà mặt phố, mặt tiền",9,Chưa xác định,7.6,136.0,56.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125279891.htm,"Nhà ngõ, hẻm",3,Tây Nam,4.85,121.0,40.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126235421.htm,Chung cư,3,Chưa xác định,7.199,87.0,83.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126345975.htm,"Nhà ngõ, hẻm",10,Chưa xác định,15.75,225.0,70.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126345953.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.3,252.0,25.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/126345903.htm,Nhà phố liền kề,2,Đông Nam,2.65,85.0,31.0,Chương Mỹ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126345857.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.5,202.0,42.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126235260.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Đông Nam,8.3,237.0,35.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124705574.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,18.5,356.0,52.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126345658.htm,"Nhà mặt phố, mặt tiền",10,Chưa xác định,115.0,747.0,154.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126345641.htm,"Nhà ngõ, hẻm",2,Chưa xác định,5.6,224.0,25.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/125633307.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,15.0,250.0,60.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125605658.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Chưa xác định,21.5,239.0,90.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125633881.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,11.5,288.0,40.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126225032.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.6,183.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125631396.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,15.2,400.0,38.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345596.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,12.9,198.0,65.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125630562.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,12.0,273.0,44.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126345562.htm#px=SR-special_display_ad-[PO-1][PL-default],Chung cư,3,Bắc,4.85,64.0,76.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126345547.htm,"Nhà ngõ, hẻm",3,Nam,3.55,89.0,40.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/122611844.htm,"Nhà ngõ, hẻm",10,Chưa xác định,22.0,256.0,86.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124176003.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,14.0,241.0,58.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125481318.htm,"Nhà ngõ, hẻm",3,Chưa xác định,13.0,310.0,42.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125948985.htm,Nhà phố liền kề,5,Đông Nam,65.0,512.0,127.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124028683.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Chưa xác định,32.0,147.0,218.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125164353.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.5,156.0,48.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124504420.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",5,Chưa xác định,12.0,240.0,50.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124928089.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",8,Chưa xác định,9.6,240.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126345428.htm,"Nhà ngõ, hẻm",4,Chưa xác định,16.8,275.0,61.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125956614.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.0,128.0,39.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126345415.htm,Nhà biệt thự,5,Chưa xác định,18.0,113.0,160.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126345201.htm,Đất thổ cư,0,Chưa xác định,41.5,461.0,90.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/126103335.htm,Đất thổ cư,0,Chưa xác định,4.8,120.0,40.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345337.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.7,243.0,40.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/124849688.htm,Đất thổ cư,0,Chưa xác định,10.8,135.0,80.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/124871171.htm,Đất thổ cư,0,Chưa xác định,4.5,115.0,39.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/122492850.htm,Chung cư,1,Chưa xác định,1.0,25.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345216.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.2,182.0,45.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345160.htm,Nhà phố liền kề,4,Tây Bắc,16.5,220.0,75.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126281861.htm,"Nhà ngõ, hẻm",3,Đông Nam,1.8,51.0,35.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/126325270.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,16.0,32.0,500.0,Sóc Sơn,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124871260.htm,"Nhà mặt phố, mặt tiền",4,Tây,32.0,381.0,84.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120956201.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.1,169.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126211154.htm,"Nhà ngõ, hẻm",2,Chưa xác định,2.3,70.0,33.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120662372.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.5,197.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120857274.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.2,216.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126344861.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.95,166.0,48.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121333026.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.5,224.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126344848.htm,Nhà phố liền kề,4,Chưa xác định,18.5,420.0,44.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120928432.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.5,181.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120876648.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.2,130.0,40.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/122952001.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",4,Chưa xác định,4.3,108.0,40.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126344810.htm,Nhà phố liền kề,4,Đông Nam,13.0,236.0,55.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126258247.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,2.6,70.0,37.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/122921780.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,4.9,102.0,48.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121794130.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.6,156.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/121860093.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",4,Đông Nam,5.9,148.0,40.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/122063735.htm,"Nhà ngõ, hẻm",8,Chưa xác định,9.0,237.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126344783.htm,"Nhà ngõ, hẻm",4,Chưa xác định,3.65,81.0,45.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121844986.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.7,163.0,35.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124190736.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.895,192.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120803552.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.0,200.0,35.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120855681.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.1,128.0,40.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/122063721.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.5,157.0,35.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121436197.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.2,172.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121478893.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.6,170.0,33.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/121131940.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.65,149.0,38.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125368242.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.2,218.0,33.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121079799.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.2,182.0,45.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126344647.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,15.2,304.0,50.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126042427.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Chưa xác định,18.2,217.0,84.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/126344527.htm,Đất nền dự án,0,Chưa xác định,8.05,152.0,53.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124934583.htm,"Nhà ngõ, hẻm",4,Đông Nam,9.5,226.0,42.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125695412.htm,Nhà phố liền kề,5,Đông Nam,17.9,358.0,50.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123493145.htm,Nhà phố liền kề,5,Đông Nam,12.8,366.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125518742.htm,Nhà phố liền kề,4,Đông Bắc,18.5,264.0,70.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126128577.htm,Chung cư,3,Đông Bắc,5.5,71.0,78.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123499528.htm,Nhà phố liền kề,4,Đông Bắc,15.5,201.0,77.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125814939.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,4.69,261.0,18.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125278406.htm,Nhà phố liền kề,4,Tây Nam,16.5,254.0,65.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126344417.htm#px=SR-special_display_ad-[PO-1][PL-default],"Tập thể, cư xá",2,Chưa xác định,2.95,51.0,58.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126026846.htm,"Nhà ngõ, hẻm",3,Chưa xác định,4.8,300.0,16.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125586168.htm,"Nhà ngõ, hẻm",2,Chưa xác định,6.1,339.0,18.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125053187.htm,"Nhà ngõ, hẻm",3,Chưa xác định,2.95,148.0,20.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126344232.htm,"Nhà ngõ, hẻm",3,Đông Nam,6.68,223.0,30.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125938496.htm,"Nhà ngõ, hẻm",2,Chưa xác định,4.08,136.0,30.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124998575.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.05,195.0,31.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/126344340.htm,Đất thổ cư,0,Chưa xác định,6.7,149.0,45.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126344317.htm,"Nhà ngõ, hẻm",2,Chưa xác định,4.9,175.0,28.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126022951.htm,"Nhà ngõ, hẻm",1,Chưa xác định,7.0,140.0,50.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125883502.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,9.04,226.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126344257.htm,Nhà phố liền kề,4,Chưa xác định,6.95,204.0,34.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126324614.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,5.45,143.0,38.0,Long Biên,2025-07-14
