url,property_type,total_price,price_per_m2,area,location,date
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124687241.htm#px=SR-special_display_ad-[PO-1][PL-default],"nhiều hơn 10 PN • Nhà ngõ, hẻm",72 tỷ,409 tr/m²,176 m²,Quận Cầu Giấy • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124724519.htm#px=SR-special_display_ad-[PO-1][PL-default],"7 PN • Nhà ngõ, hẻm","13,9 tỷ",228 tr/m²,61 m²,Quận Cầu Giấy • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124907474.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà ngõ, hẻm","25,8 tỷ",246 tr/m²,105 m²,Quận Bắc Từ Liêm • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126328476.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Tây Nam • Nhà ngõ, hẻm","16,5 tỷ",384 tr/m²,43 m²,Quận Thanh Xuân • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126348918.htm#px=SR-special_display_ad-[PO-1][PL-default],9 PN • Hướng Đông Bắc • Nhà phố liền kề,20 tỷ,308 tr/m²,65 m²,Quận Bắc Từ Liêm • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126348897.htm,"4 PN • Hướng Bắc • Nhà ngõ, hẻm","6,35 tỷ",141 tr/m²,45 m²,Huyện Hoài Đức • 1 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125436426.htm,"4 PN • Nhà ngõ, hẻm",9 tỷ,214 tr/m²,42 m²,Quận Ba Đình • 1 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125093175.htm#px=SR-special_display_ad-[PO-1][PL-default],"nhiều hơn 10 PN • Nhà ngõ, hẻm",16 tỷ,246 tr/m²,65 m²,Quận Đống Đa • 1 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125371081.htm,"3 PN • Nhà ngõ, hẻm","8,3 tỷ",237 tr/m²,35 m²,Quận Thanh Xuân • 1 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/126285290.htm,Đất thổ cư • Ngang 4.5 m,"3,55 tỷ",38 tr/m²,94 m²,Huyện Phú Xuyên • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/126348478.htm,Đất thổ cư • Ngang 5.99 m,"1,83 tỷ",20 tr/m²,93 m²,Huyện Chương Mỹ • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126348435.htm,2 PN • Chung cư,"6,3 tỷ",72 tr/m²,88 m²,Quận Thanh Xuân • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126348382.htm,"3 PN • Nhà mặt phố, mặt tiền","6,3 tỷ",170 tr/m²,37 m²,Quận Hoàng Mai • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126312029.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà mặt phố, mặt tiền","13,95 tỷ",279 tr/m²,50 m²,Quận Đống Đa • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126348073.htm,"3 PN • Nhà ngõ, hẻm","7,85 tỷ",187 tr/m²,42 m²,Quận Đống Đa • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126348021.htm,"3 PN • Nhà ngõ, hẻm","7,4 tỷ",211 tr/m²,35 m²,Quận Nam Từ Liêm • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126347998.htm,"nhiều hơn 10 PN • Căn hộ dịch vụ, mini","23,9 tỷ",299 tr/m²,80 m²,Quận Cầu Giấy • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126327672.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Đông • Nhà ngõ, hẻm","16,7 tỷ",204 tr/m²,82 m²,Quận Ba Đình • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126347943.htm,"2 PN • Tập thể, cư xá","2,38 tỷ",48 tr/m²,50 m²,Quận Thanh Xuân • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/126347923.htm,"3 PN • Tập thể, cư xá","5,28 tỷ",48 tr/m²,110 m²,Quận Hai Bà Trưng • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126054817.htm,"4 PN • Nhà ngõ, hẻm","4,45 tỷ",135 tr/m²,33 m²,Quận Bắc Từ Liêm • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126284624.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư • Ngang 5.8 m,"3,8 tỷ",46 tr/m²,83 m²,Huyện Đông Anh • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126347793.htm#px=SR-special_display_ad-[PO-1][PL-default],5 PN • Nhà biệt thự,118 tỷ,562 tr/m²,210 m²,Quận Cầu Giấy • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126347792.htm,"6 PN • Nhà ngõ, hẻm","5,2 tỷ",144 tr/m²,36 m²,Quận Hoàng Mai • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126347785.htm,"2 PN • Nhà ngõ, hẻm","5,15 tỷ",147 tr/m²,35 m²,Quận Long Biên • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126347641.htm,"4 PN • Nhà ngõ, hẻm","7,28 tỷ",192 tr/m²,38 m²,Quận Thanh Xuân • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/126347640.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư • Ngang 4 m,"10,5 tỷ",162 tr/m²,65 m²,Huyện Hoài Đức • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126347621.htm,Đất thổ cư • Ngang 5 m,"3,65 tỷ",45 tr/m²,81 m²,Huyện Đông Anh • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126259344.htm#px=SR-special_display_ad-[PO-1][PL-default],"2 PN • Căn hộ dịch vụ, mini","2,55 tỷ",36 tr/m²,70 m²,Quận Đống Đa • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126022452.htm,4 PN • Hướng Tây Bắc • Nhà phố liền kề,"26,5 tỷ",282 tr/m²,94 m²,Quận Long Biên • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126327300.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm",17 tỷ,166 tr/m²,102 m²,Quận Hà Đông • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/126347477.htm,Đất thổ cư,"2,4 tỷ",73 tr/m²,33 m²,Quận Hà Đông • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347435.htm,"4 PN • Nhà mặt phố, mặt tiền","6,5 tỷ",181 tr/m²,36 m²,Huyện Hoài Đức • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126347409.htm,"4 PN • Nhà ngõ, hẻm","8,4 tỷ",168 tr/m²,50 m²,Quận Hà Đông • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126327178.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Tây • Nhà ngõ, hẻm","6,65 tỷ",202 tr/m²,33 m²,Quận Hoàng Mai • 2 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347321.htm,"3 PN • Nhà ngõ, hẻm",8 tỷ,229 tr/m²,35 m²,Quận Đống Đa • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347322.htm,"3 PN • Nhà ngõ, hẻm",8 tỷ,305 tr/m²,26 m²,Quận Đống Đa • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126335801.htm,"4 PN • Nhà ngõ, hẻm","6,9 tỷ",246 tr/m²,28 m²,Quận Đống Đa • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126347320.htm,"2 PN • Nhà ngõ, hẻm","6,5 tỷ",310 tr/m²,21 m²,Quận Đống Đa • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347283.htm,"4 PN • Nhà ngõ, hẻm","5,3 tỷ",139 tr/m²,38 m²,Huyện Hoài Đức • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126347211.htm,"3 PN • Nhà ngõ, hẻm","4,95 tỷ",248 tr/m²,20 m²,Quận Hai Bà Trưng • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126093347.htm,"3 PN • Nhà ngõ, hẻm","5,78 tỷ",170 tr/m²,34 m²,Quận Hai Bà Trưng • 2 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126347076.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm",5 tỷ,143 tr/m²,35 m²,Huyện Hoài Đức • 3 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125231926.htm,"4 PN • Nhà mặt phố, mặt tiền","14,7 tỷ",294 tr/m²,50 m²,Quận Hoàng Mai • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/126347034.htm,"1 PN • Căn hộ dịch vụ, mini","1,25 tỷ",35 tr/m²,36 m²,Quận Ba Đình • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125687338.htm,"6 PN • Nhà mặt phố, mặt tiền","14,8 tỷ",322 tr/m²,46 m²,Quận Thanh Xuân • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125067853.htm,Đất thổ cư • Ngang 7 m,"5,5 tỷ",37 tr/m²,147 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124621212.htm,Đất thổ cư • Ngang 5 m,"3,9 tỷ",49 tr/m²,80 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124226149.htm,"1 PN • Nhà ngõ, hẻm","2,18 tỷ",57 tr/m²,38 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125290202.htm,Đất thổ cư • Ngang 3.5 m,"4,08 tỷ",82 tr/m²,50 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125288534.htm,"1 PN • Nhà ngõ, hẻm","3,35 tỷ",32 tr/m²,104 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124920973.htm,"2 PN • Nhà ngõ, hẻm","3,2 tỷ",49 tr/m²,65 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125241732.htm,"2 PN • Nhà ngõ, hẻm","5,6 tỷ",60 tr/m²,93 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126346859.htm,Đất thổ cư • Ngang 5.5 m,"4,05 tỷ",92 tr/m²,44 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/126346834.htm,3 PN • Chung cư,"4,2 tỷ",55 tr/m²,77 m²,Quận Long Biên • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/116920305.htm,"2 PN • Nhà mặt phố, mặt tiền",19 tỷ,218 tr/m²,87 m²,Quận Hoàng Mai • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124159657.htm,"4 PN • Hướng Tây • Nhà mặt phố, mặt tiền",16 tỷ,381 tr/m²,42 m²,Quận Hai Bà Trưng • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126235918.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","6,1 tỷ",203 tr/m²,30 m²,Quận Hoàng Mai • 3 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126346733.htm,"4 PN • Nhà ngõ, hẻm","9,2 tỷ",200 tr/m²,46 m²,Quận Nam Từ Liêm • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126346451.htm,Đất thổ cư • Ngang 12 m,"26,652 tỷ",60 tr/m²,444 m²,Huyện Gia Lâm • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125645939.htm,"3 PN • Nhà ngõ, hẻm","5,85 tỷ",90 tr/m²,65 m²,Quận Hoàng Mai • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/126346413.htm,Đất thổ cư • Ngang 4.2 m,"5,98 tỷ",91 tr/m²,66 m²,Quận Long Biên • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126346409.htm,"2 PN • Nhà ngõ, hẻm","2,715 tỷ",88 tr/m²,31 m²,Quận Hà Đông • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126235817.htm#px=SR-special_display_ad-[PO-1][PL-default],"2 PN • Nhà ngõ, hẻm","5,5 tỷ",262 tr/m²,21 m²,Quận Thanh Xuân • 3 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125954560.htm,"6 PN • Nhà ngõ, hẻm",6 tỷ,143 tr/m²,42 m²,Quận Hà Đông • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126305832.htm,"nhiều hơn 10 PN • Căn hộ dịch vụ, mini","14,1 tỷ",201 tr/m²,70 m²,Quận Cầu Giấy • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126346209.htm,"9 PN • Nhà mặt phố, mặt tiền","7,6 tỷ",136 tr/m²,56 m²,Quận Ba Đình • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125279891.htm,"3 PN • Hướng Tây Nam • Nhà ngõ, hẻm","4,85 tỷ",121 tr/m²,40 m²,Huyện Đông Anh • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126235421.htm,3 PN • Chung cư,"7,199 tỷ",87 tr/m²,83 m²,Quận Nam Từ Liêm • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126345975.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","15,75 tỷ",225 tr/m²,70 m²,Quận Hoàng Mai • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126345953.htm,"3 PN • Nhà ngõ, hẻm","6,3 tỷ",252 tr/m²,25 m²,Quận Hai Bà Trưng • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/126345903.htm,2 PN • Hướng Đông Nam • Nhà phố liền kề,"2,65 tỷ",85 tr/m²,31 m²,Huyện Chương Mỹ • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126345857.htm,"4 PN • Nhà ngõ, hẻm","8,5 tỷ",202 tr/m²,42 m²,Quận Long Biên • 3 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126235260.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Đông Nam • Nhà ngõ, hẻm","8,3 tỷ",237 tr/m²,35 m²,Quận Ba Đình • 3 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124705574.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","18,5 tỷ",356 tr/m²,52 m²,Quận Tây Hồ • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126345658.htm,"nhiều hơn 10 PN • Nhà mặt phố, mặt tiền",115 tỷ,747 tr/m²,154 m²,Quận Nam Từ Liêm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126345641.htm,"2 PN • Nhà ngõ, hẻm","5,6 tỷ",224 tr/m²,25 m²,Quận Ba Đình • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/125633307.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư • Ngang 6.5 m,15 tỷ,250 tr/m²,60 m²,Quận Tây Hồ • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125605658.htm#px=SR-special_display_ad-[PO-1][PL-default],"nhiều hơn 10 PN • Nhà ngõ, hẻm","21,5 tỷ",239 tr/m²,90 m²,Quận Tây Hồ • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125633881.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","11,5 tỷ",288 tr/m²,40 m²,Quận Tây Hồ • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126225032.htm,"4 PN • Nhà ngõ, hẻm","6,6 tỷ",183 tr/m²,36 m²,Quận Nam Từ Liêm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125631396.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm","15,2 tỷ",400 tr/m²,38 m²,Quận Cầu Giấy • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345596.htm,"4 PN • Nhà mặt phố, mặt tiền","12,9 tỷ",198 tr/m²,65 m²,Quận Hà Đông • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125630562.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm",12 tỷ,273 tr/m²,44 m²,Quận Cầu Giấy • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126345562.htm#px=SR-special_display_ad-[PO-1][PL-default],3 PN • Hướng Bắc • Chung cư,"4,85 tỷ",64 tr/m²,76 m²,Quận Hoàng Mai • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126345547.htm,"3 PN • Hướng Nam • Nhà ngõ, hẻm","3,55 tỷ",89 tr/m²,40 m²,Huyện Hoài Đức • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/122611844.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",22 tỷ,256 tr/m²,86 m²,Quận Thanh Xuân • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124176003.htm,"4 PN • Nhà mặt phố, mặt tiền",14 tỷ,241 tr/m²,58 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125481318.htm,"3 PN • Nhà ngõ, hẻm",13 tỷ,310 tr/m²,42 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125948985.htm,5 PN • Hướng Đông Nam • Nhà phố liền kề,65 tỷ,512 tr/m²,127 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124028683.htm#px=SR-special_display_ad-[PO-1][PL-default],"nhiều hơn 10 PN • Nhà ngõ, hẻm",32 tỷ,147 tr/m²,218 m²,Quận Đống Đa • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125164353.htm,"4 PN • Nhà ngõ, hẻm","7,5 tỷ",156 tr/m²,48 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124504420.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà ngõ, hẻm",12 tỷ,240 tr/m²,50 m²,Quận Đống Đa • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124928089.htm#px=SR-special_display_ad-[PO-1][PL-default],"8 PN • Nhà ngõ, hẻm","9,6 tỷ",240 tr/m²,40 m²,Quận Đống Đa • 4 giờ trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126345428.htm,"4 PN • Nhà ngõ, hẻm","16,8 tỷ",275 tr/m²,61 m²,Quận Cầu Giấy • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125956614.htm,"3 PN • Nhà ngõ, hẻm",5 tỷ,128 tr/m²,39 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126345415.htm,5 PN • Nhà biệt thự,18 tỷ,113 tr/m²,160 m²,Quận Long Biên • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126345201.htm,Đất thổ cư • Ngang 6 m,"41,5 tỷ",461 tr/m²,90 m²,Huyện Gia Lâm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/126103335.htm,Đất thổ cư • Ngang 5 m,"4,8 tỷ",120 tr/m²,40 m²,Quận Nam Từ Liêm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345337.htm,"3 PN • Nhà ngõ, hẻm","9,7 tỷ",243 tr/m²,40 m²,Quận Hà Đông • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/124849688.htm,Đất thổ cư • Ngang 5 m,"10,8 tỷ",135 tr/m²,80 m²,Quận Nam Từ Liêm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/124871171.htm,Đất thổ cư • Ngang 4.9 m,"4,5 tỷ",115 tr/m²,39 m²,Quận Nam Từ Liêm • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/122492850.htm,1 PN • Chung cư,1 tỷ,25 tr/m²,40 m²,Quận Đống Đa • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345216.htm,"4 PN • Nhà ngõ, hẻm","8,2 tỷ",182 tr/m²,45 m²,Quận Hà Đông • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126345160.htm,4 PN • Hướng Tây Bắc • Nhà phố liền kề,"16,5 tỷ",220 tr/m²,75 m²,Quận Hà Đông • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126281861.htm,"3 PN • Hướng Đông Nam • Nhà ngõ, hẻm","1,8 tỷ",51 tr/m²,35 m²,Huyện Thanh Trì • 4 giờ trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/126325270.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,16 tỷ,32 tr/m²,500 m²,Huyện Sóc Sơn • 4 giờ trước • Tin nổi bật,2025-07-14
